id,label
5.69981e+17_4610,negative
5.6958e+17_1801,negative
5.69419e+17_10270,negative
5.70125e+17_29,neutral
5.68826e+17_5668,neutral
5.69973e+17_987,negative
5.69642e+17_1625,negative
5.68082e+17_6285,neutral
5.69874e+17_13394,negative
5.69512e+17_7605,negative
5.68247e+17_11277,neutral
5.70267e+17_12186,positive
5.70102e+17_12563,neutral
5.68454e+17_11180,negative
5.70237e+17_12314,negative
5.67882e+17_6398,negative
5.68018e+17_8688,negative
5.68116e+17_11437,negative
5.70107e+17_740,negative
5.69273e+17_10467,negative
5.70219e+17_9107,neutral
5.68452e+17_5973,neutral
5.69e+17_10658,negative
5.67817e+17_11689,negative
5.69905e+17_1177,positive
5.70275e+17_11992,positive
5.69846e+17_7240,negative
5.67873e+17_6415,positive
5.70041e+17_12743,positive
5.69888e+17_4740,negative
5.68563e+17_5834,neutral
5.69709e+17_1467,negative
5.68469e+17_5941,positive
5.69949e+17_13065,positive
5.69617e+17_1719,neutral
5.68576e+17_11045,negative
5.70303e+17_11902,neutral
5.69008e+17_2601,negative
5.68024e+17_11548,negative
5.69489e+17_7634,negative
5.67865e+17_4027,neutral
5.68839e+17_10831,negative
5.67954e+17_6362,neutral
5.70254e+17_12241,neutral
5.69843e+17_13521,negative
5.70066e+17_6882,negative
5.68076e+17_11488,negative
5.67919e+17_3959,positive
5.69188e+17_2466,negative
5.69144e+17_7872,neutral
5.67805e+17_4148,negative
5.69649e+17_14238,negative
5.70228e+17_4467,neutral
5.68559e+17_8249,negative
5.69893e+17_13305,positive
5.68885e+17_5578,neutral
5.67725e+17_11862,positive
5.70074e+17_9197,negative
5.69617e+17_14429,negative
5.6954e+17_7535,positive
5.68504e+17_3351,neutral
5.68547e+17_8265,neutral
5.70033e+17_12763,negative
5.6847e+17_5938,negative
5.69567e+17_10024,negative
5.67831e+17_11675,negative
5.67906e+17_6375,positive
5.69958e+17_1033,positive
5.69365e+17_10334,negative
5.70283e+17_11960,negative
5.6964e+17_14303,negative
5.70023e+17_9250,negative
5.7022e+17_12361,neutral
5.69238e+17_7797,neutral
5.69858e+17_1272,negative
5.68862e+17_8020,negative
5.68244e+17_8452,neutral
5.67762e+17_6602,positive
5.6971e+17_13823,negative
5.6965e+17_4918,negative
5.69727e+17_13752,negative
5.68496e+17_5903,neutral
5.6773e+17_4294,negative
5.68181e+17_6148,positive
5.70278e+17_559,negative
5.69618e+17_1716,negative
5.69672e+17_4872,positive
5.69722e+17_13759,negative
5.69647e+17_14242,negative
5.69939e+17_7082,neutral
5.69032e+17_10642,negative
5.68177e+17_6155,neutral
5.70228e+17_651,negative
5.69998e+17_6948,negative
5.68225e+17_6104,neutral
5.6915e+17_2512,neutral
5.703e+17_12070,neutral
5.69496e+17_10189,neutral
5.67725e+17_4303,negative
5.68968e+17_7927,neutral
5.69382e+17_10300,negative
5.70233e+17_643,negative
5.67759e+17_8906,positive
5.67836e+17_8803,negative
5.70062e+17_9209,negative
5.69231e+17_7814,neutral
5.67794e+17_6537,neutral
5.68769e+17_5734,neutral
5.69909e+17_13241,negative
5.67897e+17_8727,neutral
5.68957e+17_5478,neutral
5.70097e+17_756,negative
5.68598e+17_11034,negative
5.69177e+17_10567,positive
5.6949e+17_10207,negative
5.7029e+17_540,negative
5.69132e+17_7874,neutral
5.6995e+17_9400,negative
5.67729e+17_6700,negative
5.69984e+17_12905,negative
5.68148e+17_3759,negative
5.68508e+17_3345,negative
5.69526e+17_1909,negative
5.67821e+17_4109,negative
5.70045e+17_866,negative
5.67859e+17_6438,negative
5.69886e+17_7211,negative
5.67793e+17_4176,negative
5.68433e+17_8380,negative
5.69546e+17_1863,negative
5.69866e+17_1250,neutral
5.67783e+17_4198,positive
5.69888e+17_13333,negative
5.70236e+17_9089,negative
5.69885e+17_13342,positive
5.70261e+17_12217,negative
5.69757e+17_9655,negative
5.69827e+17_1325,neutral
5.69667e+17_4897,negative
5.69716e+17_4800,negative
5.69643e+17_7365,negative
5.70279e+17_11978,negative
5.67885e+17_3996,positive
5.69657e+17_14187,negative
5.68178e+17_8540,negative
5.69636e+17_4934,neutral
5.6824e+17_6094,positive
5.68589e+17_8224,positive
5.69986e+17_9318,negative
5.6962e+17_14406,negative
5.68085e+17_6278,neutral
5.68436e+17_3443,neutral
5.70281e+17_9020,neutral
5.68497e+17_3360,negative
5.68963e+17_10703,neutral
5.68926e+17_5524,neutral
5.68221e+17_11309,negative
5.6994e+17_7075,neutral
5.67727e+17_6706,negative
5.6852e+17_3333,positive
5.67847e+17_11655,negative
5.70205e+17_12388,positive
5.69993e+17_9303,negative
5.69239e+17_10514,negative
5.69666e+17_14105,negative
5.7e+17_9296,neutral
5.69629e+17_7389,negative
5.69879e+17_13377,negative
5.70035e+17_12756,negative
5.68414e+17_6047,negative
5.6932e+17_2195,negative
5.69674e+17_9768,neutral
5.70072e+17_9199,negative
5.69248e+17_2356,negative
5.69942e+17_4678,negative
5.69645e+17_14260,negative
5.70226e+17_12334,neutral
5.67811e+17_6510,neutral
5.70218e+17_659,negative
5.69689e+17_13935,positive
5.70002e+17_936,negative
5.67752e+17_6627,negative
5.70274e+17_12158,positive
5.69706e+17_9705,neutral
5.69176e+17_5346,negative
5.70085e+17_777,negative
5.69932e+17_4688,positive
5.69487e+17_10212,negative
5.69684e+17_1524,negative
5.70176e+17_12468,negative
5.68932e+17_7953,neutral
5.68907e+17_5544,positive
5.69263e+17_5195,negative
5.68491e+17_11129,negative
5.69565e+17_161,negative
5.70307e+17_12048,negative
5.70287e+17_12111,neutral
5.69674e+17_14048,negative
5.69575e+17_156,neutral
5.6991e+17_9485,neutral
5.68976e+17_2639,negative
5.68775e+17_10938,negative
5.68852e+17_10818,negative
5.69972e+17_9345,neutral
5.69683e+17_9746,negative
5.68439e+17_11201,negative
5.69531e+17_1895,negative
5.69699e+17_13865,negative
5.69632e+17_14334,negative
5.69887e+17_9538,negative
5.69178e+17_7853,neutral
5.69941e+17_13093,negative
5.69301e+17_2240,negative
5.70093e+17_12598,neutral
5.6825e+17_3587,negative
5.69767e+17_13660,negative
5.69504e+17_1955,negative
5.69975e+17_4632,neutral
5.69332e+17_10396,negative
5.69986e+17_9320,negative
5.67772e+17_6579,positive
5.68394e+17_8420,positive
5.69614e+17_9922,negative
5.69964e+17_12996,positive
5.69606e+17_14503,negative
5.68173e+17_8550,positive
5.67769e+17_11768,negative
5.69571e+17_1815,negative
5.69931e+17_7117,neutral
5.68779e+17_8113,neutral
5.69311e+17_2215,negative
5.69607e+17_4957,neutral
5.68051e+17_6339,positive
5.69532e+17_10117,negative
5.68955e+17_7945,positive
5.70279e+17_12140,negative
5.70039e+17_12748,negative
5.69511e+17_7607,positive
5.68144e+17_413,neutral
5.69606e+17_1747,negative
5.67928e+17_11569,negative
5.69948e+17_7048,negative
5.68531e+17_8284,neutral
5.67756e+17_8912,positive
5.69678e+17_14011,neutral
5.6962e+17_1702,negative
5.69533e+17_7553,positive
5.68716e+17_3082,negative
5.6969e+17_13926,negative
5.69915e+17_13202,negative
5.67795e+17_8859,positive
5.69208e+17_5299,negative
5.70178e+17_12462,neutral
5.69359e+17_10347,negative
5.69166e+17_5362,positive
5.68824e+17_10853,negative
5.70229e+17_12328,negative
5.70287e+17_9011,neutral
5.68627e+17_11000,negative
5.68597e+17_3204,negative
5.6918e+17_10564,negative
5.69384e+17_2077,positive
5.69332e+17_5121,negative
5.68162e+17_8562,neutral
5.67734e+17_8937,negative
5.69611e+17_9930,negative
5.70244e+17_6806,positive
5.6972e+17_13775,negative
5.69904e+17_1180,negative
5.69864e+17_13441,negative
5.69698e+17_9721,positive
5.69491e+17_5051,positive
5.70279e+17_12141,negative
5.69939e+17_4682,negative
5.702e+17_6842,negative
5.68436e+17_6014,neutral
5.67803e+17_6521,neutral
5.70301e+17_1,positive
5.70182e+17_12450,negative
5.69711e+17_1455,negative
5.69917e+17_13192,negative
5.68537e+17_3307,negative
5.68899e+17_2790,negative
5.67733e+17_4286,positive
5.69954e+17_7017,neutral
5.68927e+17_7960,negative
5.70127e+17_12525,negative
5.68762e+17_10954,negative
5.67779e+17_11751,positive
5.69745e+17_1392,negative
5.68993e+17_7910,negative
5.70027e+17_6915,neutral
5.69674e+17_14047,neutral
5.68507e+17_5893,neutral
5.70265e+17_4414,negative
5.68797e+17_3016,neutral
5.70109e+17_9151,negative
5.68169e+17_3722,positive
5.69542e+17_7530,negative
5.68871e+17_2845,negative
5.69615e+17_1728,negative
5.68431e+17_8386,negative
5.68914e+17_10742,negative
5.68058e+17_6316,negative
5.6956e+17_7502,negative
5.69608e+17_14491,negative
5.67861e+17_6434,neutral
5.68169e+17_6167,neutral
5.69686e+17_13959,negative
5.68273e+17_11257,positive
5.70257e+17_4435,negative
5.67773e+17_8884,positive
5.69544e+17_1872,negative
5.68977e+17_7919,neutral
5.68558e+17_3279,positive
5.69293e+17_2258,negative
5.69235e+17_2385,positive
5.69659e+17_14173,negative
5.70272e+17_4398,neutral
5.70007e+17_9285,negative
5.6954e+17_1877,positive
5.69155e+17_2507,negative
5.69485e+17_10219,negative
5.68539e+17_5864,negative
5.69717e+17_1441,negative
5.68523e+17_5881,positive
5.69193e+17_2459,negative
5.67893e+17_6387,positive
5.70273e+17_570,negative
5.6876e+17_8126,neutral
5.69e+17_10657,negative
5.69941e+17_13096,neutral
5.69674e+17_14043,negative
5.70293e+17_4353,negative
5.69727e+17_9672,negative
5.69418e+17_2056,negative
5.68538e+17_11072,neutral
5.67761e+17_4237,negative
5.69343e+17_7693,neutral
5.69989e+17_4599,negative
5.67858e+17_6441,negative
5.6968e+17_9758,positive
5.69975e+17_12944,positive
5.69674e+17_14049,negative
5.70068e+17_813,neutral
5.69567e+17_7495,negative
5.68169e+17_8556,negative
5.69657e+17_9808,neutral
5.68133e+17_418,negative
5.69952e+17_4664,negative
5.70001e+17_6945,positive
5.69421e+17_10266,negative
5.67746e+17_6648,positive
5.7006e+17_4531,negative
5.69637e+17_1643,negative
5.68811e+17_10871,neutral
5.69613e+17_4951,negative
5.69087e+17_2554,negative
5.70197e+17_12410,negative
5.69652e+17_9818,negative
5.68374e+17_11243,neutral
5.70143e+17_12502,negative
5.68612e+17_3179,negative
5.69178e+17_2480,neutral
5.6918e+17_2478,neutral
5.69716e+17_13793,neutral
5.70065e+17_12677,negative
5.69502e+17_5043,negative
5.6778e+17_8874,neutral
5.69523e+17_1913,negative
5.7005e+17_12714,negative
5.68977e+17_256,neutral
5.70164e+17_706,neutral
5.69305e+17_5150,negative
5.68087e+17_8645,neutral
5.69544e+17_10081,negative
5.69899e+17_9508,neutral
5.67854e+17_4042,negative
5.69009e+17_2598,negative
5.69691e+17_13917,negative
5.69163e+17_10583,negative
5.70083e+17_12628,neutral
5.69872e+17_113,positive
5.69895e+17_1199,negative
5.69895e+17_4728,positive
5.69603e+17_7446,negative
5.6972e+17_13769,neutral
5.69906e+17_9499,negative
5.67961e+17_3926,positive
5.69592e+17_14615,negative
5.69982e+17_12912,positive
5.69407e+17_2063,negative
5.69873e+17_1236,negative
5.6944e+17_2043,negative
5.70247e+17_12273,negative
5.67739e+17_4272,negative
5.6825e+17_3589,negative
5.69316e+17_2207,negative
5.69677e+17_14020,neutral
5.69676e+17_14026,negative
5.70279e+17_11975,negative
5.69531e+17_1896,negative
5.69686e+17_7289,positive
5.70123e+17_12529,negative
5.70077e+17_34,positive
5.68905e+17_2775,neutral
5.69722e+17_9679,positive
5.68874e+17_5603,negative
5.68858e+17_5615,neutral
5.68533e+17_8283,negative
5.69918e+17_4704,negative
5.68895e+17_5556,negative
5.68579e+17_3232,negative
5.69505e+17_10181,negative
5.68539e+17_11071,negative
5.68768e+17_3054,negative
5.70102e+17_9158,negative
5.67773e+17_8882,positive
5.67819e+17_6491,negative
5.69899e+17_7194,neutral
5.68803e+17_3001,negative
5.69605e+17_7439,negative
5.70268e+17_12021,negative
5.70215e+17_12375,negative
5.68195e+17_3668,negative
5.6948e+17_2003,neutral
5.7026e+17_12219,neutral
5.68928e+17_2736,negative
5.69551e+17_10068,negative
5.69552e+17_1856,neutral
5.68475e+17_8334,negative
5.68277e+17_11255,negative
5.69668e+17_4888,neutral
5.69573e+17_10014,negative
5.68087e+17_11469,negative
5.69219e+17_5279,negative
5.69883e+17_9548,negative
5.68203e+17_3660,negative
5.68541e+17_343,neutral
5.68109e+17_6226,neutral
5.68413e+17_8410,positive
5.68828e+17_5664,positive
5.70031e+17_9244,positive
5.69918e+17_1133,negative
5.68921e+17_7967,negative
5.7012e+17_9145,positive
5.68615e+17_8200,negative
5.68335e+17_8432,positive
5.69802e+17_13606,negative
5.68259e+17_3576,negative
5.6965e+17_14229,negative
5.68464e+17_5952,positive
5.68545e+17_11063,neutral
5.68189e+17_8529,neutral
5.69633e+17_14328,negative
5.69714e+17_13811,negative
5.6794e+17_3937,negative
5.67839e+17_4069,neutral
5.68812e+17_2969,negative
5.67917e+17_3960,negative
5.68842e+17_2898,neutral
5.69593e+17_14601,negative
5.68512e+17_353,negative
5.69588e+17_1782,negative
5.70234e+17_6817,positive
5.68353e+17_3511,positive
5.69938e+17_13109,positive
5.69735e+17_9668,negative
5.69837e+17_7242,negative
5.68068e+17_3866,neutral
5.67739e+17_8926,positive
5.68933e+17_7952,positive
5.68279e+17_8435,positive
5.69951e+17_13056,positive
5.69687e+17_13952,negative
5.69238e+17_5241,negative
5.69815e+17_1335,negative
5.68559e+17_8248,negative
5.69548e+17_10071,negative
5.69216e+17_2420,neutral
5.6958e+17_1798,negative
5.70086e+17_9162,negative
5.70066e+17_12675,negative
5.69297e+17_5158,positive
5.69631e+17_14341,negative
5.70048e+17_9228,negative
5.67774e+17_8881,negative
5.69937e+17_9440,negative
5.70234e+17_12320,neutral
5.68166e+17_3725,negative
5.69948e+17_7045,negative
5.70262e+17_4423,neutral
5.68482e+17_5926,neutral
5.69825e+17_1329,positive
5.67801e+17_6529,negative
5.70032e+17_4554,neutral
5.68165e+17_8560,neutral
5.68886e+17_2813,neutral
5.69622e+17_14388,negative
5.70226e+17_9098,negative
5.6779e+17_4186,negative
5.69226e+17_2406,negative
5.69509e+17_1944,negative
5.69622e+17_14387,negative
5.69309e+17_5148,negative
5.67789e+17_4188,negative
5.68179e+17_8538,neutral
5.69421e+17_2053,negative
5.69689e+17_4833,negative
5.68989e+17_2619,negative
5.69382e+17_2079,negative
5.70172e+17_12481,negative
5.68541e+17_3300,negative
5.69965e+17_1015,negative
5.68201e+17_6128,negative
5.70246e+17_4456,neutral
5.69559e+17_1844,negative
5.69928e+17_4692,positive
5.69993e+17_12877,negative
5.7001e+17_6931,neutral
5.69665e+17_14116,negative
5.6952e+17_10151,negative
5.69278e+17_196,negative
5.69677e+17_14017,neutral
5.67766e+17_6593,negative
5.70079e+17_12643,positive
5.6917e+17_10572,negative
5.6991e+17_13235,negative
5.69457e+17_10251,negative
5.67787e+17_481,negative
5.68974e+17_7922,positive
5.68862e+17_10805,positive
5.69662e+17_14139,negative
5.70282e+17_4375,positive
5.69692e+17_13904,negative
5.68959e+17_7941,negative
5.69253e+17_7778,negative
5.68484e+17_11136,negative
5.68186e+17_8533,negative
5.69672e+17_14064,negative
5.70003e+17_12834,negative
5.68552e+17_8259,negative
5.69418e+17_10272,negative
5.67793e+17_11727,positive
5.69961e+17_9379,neutral
5.69385e+17_2076,negative
5.67779e+17_8875,neutral
5.67869e+17_6424,neutral
5.68247e+17_11276,negative
5.68165e+17_6170,positive
5.6929e+17_194,negative
5.69528e+17_10125,negative
5.68618e+17_3169,neutral
5.69008e+17_10652,neutral
5.68284e+17_6077,neutral
5.67848e+17_4055,negative
5.69603e+17_14532,negative
5.70249e+17_6801,neutral
5.6991e+17_1160,negative
5.69343e+17_7694,negative
5.6776e+17_11787,negative
5.67869e+17_4023,negative
5.69311e+17_2214,negative
5.69827e+17_1324,negative
5.67899e+17_6380,neutral
5.67909e+17_11585,neutral
5.69619e+17_4945,neutral
5.69722e+17_13758,negative
5.70156e+17_12491,neutral
5.69662e+17_1571,negative
5.69617e+17_14432,negative
5.69999e+17_4579,neutral
5.67796e+17_8858,neutral
5.67888e+17_6390,negative
5.70297e+17_11923,neutral
5.69181e+17_2476,negative
5.69704e+17_1480,negative
5.68394e+17_11227,negative
5.69598e+17_14572,negative
5.68188e+17_6141,neutral
5.70093e+17_12600,negative
5.68364e+17_3502,neutral
5.69503e+17_1963,negative
5.6938e+17_2084,negative
5.68808e+17_2984,negative
5.68931e+17_10731,negative
5.67857e+17_4038,neutral
5.68451e+17_3425,negative
5.67771e+17_11766,negative
5.69632e+17_14331,negative
5.70252e+17_9070,negative
5.69803e+17_13604,negative
5.69638e+17_4932,negative
5.67732e+17_4291,negative
5.69288e+17_10455,positive
5.69976e+17_12935,neutral
5.70046e+17_12719,neutral
5.69366e+17_2108,negative
5.69253e+17_2343,negative
5.70082e+17_784,neutral
5.67805e+17_4150,neutral
5.67761e+17_11783,negative
5.6922e+17_2414,negative
5.69606e+17_9940,negative
5.69895e+17_13297,negative
5.67867e+17_6426,negative
5.69312e+17_5142,negative
5.69173e+17_5351,negative
5.69979e+17_6968,positive
5.70305e+17_6751,neutral
5.69634e+17_7376,positive
5.69102e+17_2543,negative
5.70119e+17_727,negative
5.68028e+17_8683,negative
5.6838e+17_3493,negative
5.70074e+17_806,positive
5.6929e+17_2261,negative
5.69075e+17_5431,negative
5.6931e+17_7718,neutral
5.69527e+17_10130,negative
5.67869e+17_6423,negative
5.69724e+17_9676,negative
5.67824e+17_4097,negative
5.6763e+17_4317,negative
5.69913e+17_13215,negative
5.69601e+17_9958,neutral
5.68204e+17_8502,negative
5.69938e+17_7093,neutral
5.69633e+17_9862,negative
5.70278e+17_9027,negative
5.69375e+17_10311,negative
5.68542e+17_5858,positive
5.70103e+17_12562,negative
5.68102e+17_3817,negative
5.68953e+17_5481,positive
5.67936e+17_8703,neutral
5.67723e+17_6714,positive
5.7009e+17_12604,neutral
5.68537e+17_344,negative
5.67756e+17_8913,negative
5.69559e+17_1843,neutral
5.67692e+17_6737,negative
5.67902e+17_3966,negative
5.69921e+17_88,neutral
5.68105e+17_11456,negative
5.6774e+17_4271,neutral
5.6788e+17_6401,negative
5.69318e+17_5133,negative
5.69957e+17_4654,negative
5.69955e+17_7015,neutral
5.69514e+17_1936,negative
5.6896e+17_10708,negative
5.70096e+17_757,negative
5.6893e+17_5513,positive
5.67807e+17_476,positive
5.67743e+17_6653,neutral
5.67767e+17_4222,negative
5.68974e+17_5462,neutral
5.69022e+17_2584,negative
5.69686e+17_13961,negative
5.69576e+17_1808,negative
5.67807e+17_8842,negative
5.68426e+17_3458,negative
5.7002e+17_909,negative
5.70189e+17_12433,neutral
5.6849e+17_8318,positive
5.6951e+17_10167,negative
5.69144e+17_5400,negative
5.67746e+17_11810,neutral
5.69897e+17_13278,negative
5.69838e+17_13539,negative
5.70051e+17_12711,negative
5.68218e+17_3634,negative
5.67842e+17_4067,negative
5.68789e+17_3028,negative
5.6825e+17_3586,negative
5.6956e+17_10038,negative
5.70085e+17_776,negative
5.69651e+17_14220,negative
5.69616e+17_14438,neutral
5.67786e+17_8867,neutral
5.69943e+17_13084,negative
5.69621e+17_7418,negative
5.68786e+17_10916,positive
5.693e+17_10443,negative
5.68177e+17_3710,negative
5.69354e+17_10357,negative
5.69801e+17_13611,negative
5.68464e+17_11167,neutral
5.69949e+17_13066,negative
5.6887e+17_5606,positive
5.68851e+17_2881,negative
5.68894e+17_5559,neutral
5.70287e+17_4364,neutral
5.69911e+17_9481,negative
5.70302e+17_512,neutral
5.69642e+17_14287,negative
5.6824e+17_8460,negative
5.67822e+17_8818,positive
5.67824e+17_4098,negative
5.70268e+17_12180,negative
5.69642e+17_14282,negative
5.68988e+17_2621,negative
5.69957e+17_13032,neutral
5.69833e+17_9608,neutral
5.70258e+17_9064,neutral
5.69634e+17_132,neutral
5.69513e+17_1941,negative
5.70018e+17_914,negative
5.68778e+17_10930,negative
5.67946e+17_3936,negative
5.67826e+17_6479,positive
5.69624e+17_9891,negative
5.69217e+17_10536,negative
5.68575e+17_11046,negative
5.69334e+17_2162,neutral
5.69763e+17_1363,neutral
5.68967e+17_2658,neutral
5.68513e+17_3340,positive
5.70263e+17_9057,neutral
5.68261e+17_3571,negative
5.69628e+17_1677,positive
5.69913e+17_1153,negative
5.68165e+17_8559,negative
5.70302e+17_4339,neutral
5.69457e+17_10252,negative
5.67767e+17_11774,negative
5.69718e+17_13784,negative
5.6847e+17_3391,negative
5.68087e+17_3843,negative
5.69627e+17_9883,negative
5.68644e+17_10977,neutral
5.68844e+17_5639,negative
5.69647e+17_7357,negative
5.6809e+17_8643,positive
5.6986e+17_13450,negative
5.69492e+17_10201,negative
5.70073e+17_4520,positive
5.69906e+17_13249,negative
5.68774e+17_5728,positive
5.70238e+17_12308,negative
5.70215e+17_9111,negative
5.67831e+17_6463,positive
5.67858e+17_6439,positive
5.67824e+17_4094,negative
5.6931e+17_7717,neutral
5.70211e+17_666,neutral
5.69084e+17_5428,neutral
5.69373e+17_5071,negative
5.68422e+17_11212,negative
5.68455e+17_5964,positive
5.69133e+17_5409,negative
5.7e+17_940,negative
5.6845e+17_3428,neutral
5.67754e+17_8915,neutral
5.68802e+17_8085,positive
5.70079e+17_795,negative
5.69879e+17_13380,negative
5.7028e+17_558,positive
5.69914e+17_1149,negative
5.7029e+17_11,positive
5.68608e+17_330,neutral
5.67833e+17_4078,positive
5.70298e+17_11920,negative
5.70276e+17_11989,neutral
5.70291e+17_11939,positive
5.70084e+17_9170,negative
5.69682e+17_1527,negative
5.70281e+17_557,negative
5.69739e+17_13711,negative
5.68806e+17_2989,positive
5.69961e+17_9384,neutral
5.6984e+17_13530,negative
5.70005e+17_929,negative
5.70086e+17_12620,negative
5.69531e+17_1894,neutral
5.69305e+17_7725,positive
5.70082e+17_786,negative
5.68588e+17_5798,negative
5.69615e+17_1729,negative
5.68905e+17_7986,negative
5.69683e+17_4851,negative
5.68775e+17_8115,negative
5.69949e+17_13067,negative
5.68229e+17_11300,negative
5.68818e+17_10861,negative
5.69337e+17_5111,negative
5.69126e+17_2529,negative
5.70082e+17_12632,positive
5.67749e+17_6640,negative
5.69558e+17_1846,negative
5.69657e+17_14192,negative
5.69294e+17_2256,negative
5.70085e+17_9168,neutral
5.69172e+17_5352,negative
5.68122e+17_11429,positive
5.6988e+17_13374,negative
5.68627e+17_10997,negative
5.68863e+17_10802,neutral
5.70061e+17_12691,negative
5.68951e+17_2700,positive
5.69642e+17_14288,negative
5.6967e+17_9783,negative
5.68803e+17_10886,neutral
5.69827e+17_13571,negative
5.69885e+17_4743,negative
5.6938e+17_7664,neutral
5.69516e+17_5029,negative
5.69702e+17_13849,neutral
5.69875e+17_4753,negative
5.69684e+17_4847,positive
5.70188e+17_12435,negative
5.68801e+17_8086,negative
5.68253e+17_3584,negative
5.68092e+17_8640,positive
5.68583e+17_5807,negative
5.6949e+17_7632,negative
5.69628e+17_7391,negative
5.69395e+17_7657,positive
5.69885e+17_13347,negative
5.70081e+17_788,neutral
5.67822e+17_8817,positive
5.69946e+17_7057,neutral
5.68089e+17_11465,neutral
5.68885e+17_5577,negative
5.69987e+17_6960,neutral
5.68388e+17_11230,neutral
5.69627e+17_1681,positive
5.6821e+17_6121,negative
5.70247e+17_620,negative
5.70188e+17_12436,negative
5.68195e+17_11337,negative
5.69864e+17_1259,negative
5.69891e+17_13315,negative
5.68656e+17_3121,negative
5.68444e+17_11191,negative
5.69691e+17_13923,negative
5.68539e+17_5861,negative
5.70249e+17_12261,neutral
5.68797e+17_10890,negative
5.68054e+17_6334,positive
5.68166e+17_3728,negative
5.68801e+17_3011,neutral
5.68305e+17_6071,neutral
5.68594e+17_3210,negative
5.69124e+17_5416,positive
5.69299e+17_2246,neutral
5.69825e+17_9612,negative
5.67792e+17_11728,negative
5.69254e+17_5219,negative
5.69611e+17_14470,negative
5.68544e+17_342,positive
5.69026e+17_2579,negative
5.69144e+17_10598,negative
5.69719e+17_13776,negative
5.70226e+17_6825,positive
5.69869e+17_1244,negative
5.6845e+17_11186,positive
5.684e+17_8416,negative
5.70036e+17_6912,negative
5.69682e+17_4853,negative
5.68857e+17_5620,neutral
5.69248e+17_208,positive
5.6772e+17_8955,negative
5.69956e+17_1041,negative
5.67843e+17_11659,negative
5.68792e+17_10899,negative
5.67805e+17_11704,negative
5.67987e+17_3912,negative
5.6972e+17_13772,negative
5.69309e+17_5147,negative
5.68133e+17_3776,neutral
5.70083e+17_782,positive
5.69181e+17_5339,positive
5.68209e+17_8490,neutral
5.6918e+17_245,negative
5.70221e+17_6830,positive
5.69501e+17_1968,positive
5.69235e+17_10518,negative
5.70286e+17_9013,negative
5.69371e+17_10325,neutral
5.69653e+17_9815,negative
5.69972e+17_12971,negative
5.69923e+17_1114,positive
5.68445e+17_5986,positive
5.69489e+17_10209,negative
5.69863e+17_4764,negative
5.68828e+17_5666,positive
5.67722e+17_11869,negative
5.68759e+17_10960,negative
5.69273e+17_2298,negative
5.69692e+17_13911,negative
5.69668e+17_7330,neutral
5.70009e+17_12816,negative
5.69135e+17_10606,negative
5.69644e+17_14266,negative
5.6812e+17_421,positive
5.67764e+17_11777,positive
5.68885e+17_2814,negative
5.6897e+17_7925,neutral
5.69727e+17_13749,negative
5.68166e+17_11368,positive
5.6963e+17_1671,negative
5.69915e+17_13204,negative
5.68824e+17_10852,neutral
5.70291e+17_9001,neutral
5.69143e+17_5402,neutral
5.70091e+17_764,negative
5.69927e+17_7141,positive
5.69261e+17_7769,negative
5.682e+17_3663,negative
5.6998e+17_979,negative
5.68497e+17_11113,neutral
5.69707e+17_13831,negative
5.70276e+17_12145,negative
5.67727e+17_4300,negative
5.68372e+17_3497,neutral
5.698e+17_13612,negative
5.68437e+17_6010,positive
5.6822e+17_11310,negative
5.69567e+17_4993,negative
5.68562e+17_11054,neutral
5.69678e+17_14014,negative
5.69533e+17_10109,negative
5.69535e+17_7549,negative
5.69514e+17_10160,negative
5.70281e+17_4379,negative
5.68833e+17_2913,positive
5.68884e+17_2819,positive
5.69282e+17_2273,positive
5.69665e+17_14111,positive
5.69834e+17_4776,positive
5.69699e+17_13870,negative
5.69304e+17_190,neutral
5.6964e+17_14302,negative
5.69725e+17_13754,negative
5.68646e+17_3140,negative
5.68147e+17_6188,negative
5.70223e+17_657,neutral
5.69985e+17_9325,positive
5.70268e+17_6792,neutral
5.69971e+17_9355,negative
5.69933e+17_1085,negative
5.69625e+17_14378,negative
5.6776e+17_4241,positive
5.69229e+17_7821,negative
5.68277e+17_3546,negative
5.6882e+17_8065,neutral
5.69993e+17_9301,negative
5.69671e+17_14069,negative
5.69978e+17_4616,positive
5.69594e+17_14592,negative
5.67853e+17_8779,negative
5.69568e+17_7493,negative
5.70087e+17_6863,negative
5.68637e+17_5761,negative
5.70002e+17_934,negative
5.69966e+17_12990,negative
5.68973e+17_2645,positive
5.7029e+17_6771,positive
5.69716e+17_13794,negative
5.67752e+17_6630,negative
5.68641e+17_10981,negative
5.68083e+17_433,negative
5.6777e+17_487,negative
5.69608e+17_14488,negative
5.69524e+17_5022,positive
5.69731e+17_13736,positive
5.69314e+17_5138,neutral
5.6961e+17_14475,negative
5.68895e+17_2798,neutral
5.69329e+17_10404,negative
5.67843e+17_8798,neutral
5.7016e+17_710,negative
5.70051e+17_9225,negative
5.69968e+17_6979,positive
5.69479e+17_2005,negative
5.6926e+17_2318,negative
5.69853e+17_13477,negative
5.69708e+17_7268,positive
5.70051e+17_854,positive
5.70237e+17_12310,negative
5.67927e+17_11570,negative
5.69634e+17_14323,negative
5.68798e+17_8094,positive
5.70231e+17_12325,negative
5.68225e+17_11303,negative
5.67803e+17_6523,negative
5.70285e+17_4368,negative
